,a,b,c,d,e,f,g,h,i,bin_a,bin_b,bin_c,bin_d,bin_,Y1,Y2
175,1.5106264740860964,-1.0559835917708549,-0.6674062629417356,-0.8437618461492887,0.7294554566418505,1.0,1.0,0.0,0.0,3,0,1,0,0,0,1
176,-0.22505508962942722,2.2065211162126466,0.313819608846743,0.7222611940763711,0.5851385391146009,1.0,0.0,1.0,0.0,1,3,2,3,3,0,1
177,1.5390577165387938,1.2339531772326935,0.5187860223414864,-0.8399021624731681,-0.4972383423397705,1.0,0.0,1.0,0.0,3,3,2,0,0,1,0
178,-0.809018944332663,-1.53577944416414,-0.255421404008363,-0.5511706812857904,-0.4972383423397705,1.0,0.0,1.0,0.0,0,0,1,0,0,1,0
179,0.24645000458443755,-0.1945571896310769,-1.2516949928091348,-0.3340994872196254,-0.03722816772166262,1.0,1.0,0.0,0.0,2,1,0,1,1,0,1
180,0.4869068822966146,-0.1464210269164323,0.9979657971296881,-0.9637022778135382,-0.4972383423397705,1.0,1.0,0.0,0.0,2,1,3,0,0,1,1
181,-0.3641083718463275,1.6381321728309228,-0.7953126129109075,-0.885769307009555,-0.4972383423397705,0.0,1.0,0.0,0.0,1,3,0,0,0,1,0
182,-0.0131991346528831,-0.8302202008448893,-0.951056336919887,-0.45441766573044745,1.227799812478134,1.0,0.0,1.0,0.0,1,0,0,1,1,0,0
183,1.1032173189578574,0.9240137154109518,-1.2011665269145135,-0.18658755871998214,0.7294554566418505,0.0,0.0,1.0,0.0,3,3,0,1,1,0,1
184,-0.23816549302230208,0.17223106639833607,3.0022753131826025,0.10030807953798147,-0.4972383423397705,1.0,1.0,0.0,0.0,1,2,3,2,2,1,1
185,1.1408144792017019,-1.0026248352001188,-0.3104331308763544,-2.602964322792601,-0.4972383423397705,1.0,0.0,0.0,1.0,3,0,1,0,0,1,0
186,-0.7398566347804633,0.26964062386479776,-1.5765191620896597,0.012693802792274575,-0.4972383423397705,1.0,1.0,0.0,0.0,0,2,0,2,2,1,0
187,0.11116365696529742,-1.694352053690931,-0.823882454217614,-0.06638528483469666,1.0361289063872554,1.0,0.0,0.0,1.0,2,0,0,1,1,0,1
188,0.7106243134568901,-1.028318864431867,0.23821534315054102,0.6020775169449267,1.2065030451347032,1.0,0.0,0.0,1.0,2,0,2,3,3,0,1
189,-0.02916809070504784,-1.198977379471956,-0.03387996918524213,-0.3539646851527732,0.3391437933295166,1.0,0.0,1.0,0.0,1,0,1,1,1,0,1
190,-0.3434453352119108,0.020465528961680222,1.2673112963988777,0.7032523050264508,-0.4972383423397705,1.0,1.0,0.0,0.0,1,2,3,3,3,1,0
191,-1.0189842460814778,0.6973210191943051,-0.8364223942502229,0.5107577074484743,-0.4972383423397705,1.0,1.0,0.0,0.0,0,3,0,3,3,1,0
192,0.7294471329861341,-1.67475770912462,-0.7581560849977268,0.7487338324065494,-0.4972383423397705,1.0,1.0,0.0,0.0,2,0,0,3,3,1,0
193,-0.300200497497344,-2.5829697538433236,-0.09613373739493605,0.011060389829538664,-0.4972383423397705,1.0,0.0,0.0,1.0,1,0,1,2,2,0,1
194,0.06506148604225256,0.021707632716206203,0.11439576162213527,-1.0356371616559796,-0.4972383423397705,1.0,1.0,0.0,0.0,2,2,2,0,0,1,1
195,-0.5545907651352282,0.08967086586879466,-0.42479145731067947,-0.5598211494079839,-0.4972383423397705,1.0,0.0,1.0,0.0,1,2,1,0,0,1,0
196,-0.300200497497344,0.7914893840736659,0.19476416572024197,1.2261650608817705,-0.4972383423397705,1.0,0.0,0.0,1.0,1,3,2,3,3,1,1
197,0.37707656262827477,-0.5285466393803137,-0.6317573511472533,-0.5484349146296692,-0.4972383423397705,1.0,0.0,0.0,1.0,2,1,1,0,0,1,1
198,-0.5302000703852529,-0.9066013600133692,-0.5875230998524932,-0.32726859295600713,-0.1905648925943652,1.0,1.0,0.0,0.0,1,0,1,1,1,0,0
199,0.3023676904824185,-1.183724676796972,-0.47734465585896857,3.0022753131825994,0.37897151407567303,1.0,0.0,0.0,1.0,2,0,1,3,3,0,1
200,0.5789026224945654,-0.8830585989422263,0.24440897109809237,-0.008441568350859184,0.13725845023692998,1.0,0.0,0.0,1.0,2,0,2,2,2,0,1
201,-0.026930921804089666,-0.28343805454880533,0.18513691834108567,0.09078751761514005,-0.4972383423397705,1.0,0.0,0.0,1.0,1,1,2,2,2,1,1
202,0.923267801668154,-0.2069941811161013,1.3264338392158233,0.3061800306077731,-0.4972383423397705,1.0,1.0,0.0,0.0,3,1,3,2,2,1,1
203,-0.5906733188706811,-0.13593132767634464,0.5017478461328362,0.610206570502664,-0.4972383423397705,0.0,0.0,0.0,1.0,1,1,2,3,3,1,0
204,0.6965336016525366,-1.5737153101067325,-0.049831455615130214,0.2276346406245426,-0.4972383423397705,1.0,1.0,0.0,0.0,2,0,1,2,2,1,1
205,0.9855862188885782,0.334449482122768,0.346449390408002,1.6005913055877017,-0.4972383423397705,1.0,1.0,0.0,0.0,3,2,2,3,3,1,1
206,1.0158961903513164,-0.030197469402559046,-0.09863590991657961,0.3146599142797969,-0.4972383423397705,1.0,0.0,0.0,1.0,3,1,1,2,2,1,1
207,1.2669996799085854,-0.3253018550368473,-0.390727849035,1.1879826650780152,-0.4972383423397705,1.0,0.0,0.0,1.0,3,1,1,3,3,1,1
208,0.21950005107566278,-0.33755591838877774,-0.22619967417129894,0.20316229171791064,0.8170764422833947,1.0,0.0,0.0,1.0,2,1,1,2,2,0,1
209,-1.4030046586259357,-1.2169797240317584,0.11508761122625671,-0.17971775521884106,0.07777437593286435,1.0,1.0,0.0,0.0,0,0,2,1,1,0,1
210,-1.4254021356938555,0.6005764296035003,0.8283608656586215,-0.2745208092794108,-0.4972383423397705,1.0,1.0,0.0,0.0,0,2,3,1,1,1,1
211,0.15612014013572345,1.1895579587250027,-0.2700594757579306,0.20318852802740814,-0.4972383423397705,1.0,1.0,0.0,0.0,2,3,1,2,2,1,1
212,0.7298669031106476,-0.06682621220494067,-0.5126376629570967,-1.131564843778117,-0.4972383423397705,0.0,0.0,0.0,1.0,3,1,1,0,0,1,0
213,1.3162374330481124,0.6393338244409037,0.5628262735971846,-0.46888695201433644,-0.4972383423397705,1.0,0.0,0.0,1.0,3,2,2,1,1,1,1
214,0.8592113129278895,-0.13735563641794205,0.9159147145678763,0.7428550113734498,1.593716996833447,1.0,0.0,0.0,1.0,3,1,3,3,3,0,1
215,-1.3357981017935414,0.33303033530004067,-0.8283544511234568,0.7708434188763331,-0.4972383423397705,1.0,0.0,1.0,0.0,0,2,0,3,3,1,0
216,-0.6562424956258334,-0.7081919416784294,1.3803675006591596,0.902187317829891,0.4712041305404565,1.0,1.0,0.0,0.0,0,0,3,3,3,0,1
217,0.295302275745808,-0.3370687025971725,0.1787511139454955,-1.4154789782905113,0.07777437593286435,1.0,1.0,0.0,0.0,2,1,2,0,0,0,1
218,-1.4631718842567087,0.2139810706655141,-0.8428667550817028,-0.5689244758431978,-0.4972383423397705,1.0,1.0,0.0,0.0,0,2,0,0,0,1,0
219,-2.6894456477679105,-1.0479153891792314,0.42178859144306463,0.5963550106359697,0.013884073902571568,1.0,0.0,0.0,1.0,0,0,2,3,3,0,1
220,0.3998975466326893,1.3421277599396404,0.0379699898992454,-1.359466666825931,1.5472513226295976,1.0,1.0,0.0,0.0,2,3,1,0,0,0,0
221,1.2661068732739313,0.7661638048367643,-1.0879886244968988,0.6981130454497771,-0.4972383423397705,0.0,0.0,0.0,1.0,3,3,0,3,3,1,0
222,-1.7998213714493654,-0.4242056246166936,-0.035233625103548306,1.0299900106746613,0.5851385391146009,1.0,1.0,0.0,0.0,0,1,1,3,3,0,1
223,-1.5512499155150423,0.5949921238689823,0.3400437739152813,0.1301533731630084,0.9181775795620999,1.0,0.0,0.0,1.0,0,2,2,2,2,0,1
224,0.4869068822966146,-1.1135424503146336,0.2689846695949023,0.7942693399463807,0.07777437593286435,1.0,0.0,1.0,0.0,2,0,2,3,3,0,1
225,1.440466742228587,-0.12715316253532635,-0.5359421376059464,0.9937440989088963,-0.4972383423397705,1.0,0.0,0.0,1.0,3,1,1,3,3,1,1
226,-0.5520962464887454,0.18964245491987747,0.2796550070652562,0.31748384885489217,0.07777437593286435,1.0,0.0,0.0,1.0,1,2,2,2,2,0,1
227,-0.2611663041682406,0.22395527740704516,-0.950005766993361,0.11236153923798933,-0.4972383423397705,1.0,1.0,0.0,0.0,1,2,0,2,2,1,1
228,-0.33475308567388756,0.20327090597658767,-1.232442157618535,0.3089852621140888,-0.4972383423397705,0.0,1.0,0.0,0.0,1,2,0,2,2,1,1
229,-0.04269328887317839,0.2770954011235832,1.9194842227949234,0.3358470849076561,-0.4972383423397705,1.0,1.0,0.0,0.0,1,2,3,2,2,0,0
230,0.11116365696529742,-0.13169161868471274,0.16911073718089079,0.5303652647440766,0.2104696186111647,1.0,1.0,0.0,0.0,2,1,2,3,3,0,1
231,0.37507604021892177,-0.560197497237405,-0.4495190126305602,0.29363256358122225,0.7294554566418505,1.0,0.0,1.0,0.0,2,1,1,2,2,0,1
232,-0.4115019165269743,0.5994080399314244,-0.9995684819312055,-1.944510274311493,-0.4972383423397705,1.0,0.0,0.0,1.0,1,2,0,0,0,1,0
233,-0.7925126966214587,1.5448709675127608,-0.14247488514754206,0.7594459138505688,-0.4972383423397705,1.0,1.0,0.0,0.0,0,3,1,3,3,1,1
234,1.0609342342122536,0.8169173250053308,0.2605987658362768,-0.15303499366216347,0.5250064901449136,1.0,1.0,0.0,0.0,3,3,2,1,1,0,1
235,-0.9417720151379164,-0.4376077150440479,0.7774529224696743,-0.4511768145960958,-0.4972383423397705,1.0,0.0,0.0,1.0,0,1,3,1,1,1,0
236,-0.026930921804089666,-2.0795070092015235,-2.0927845383681585,-1.356311283606035,-0.4972383423397705,1.0,0.0,0.0,1.0,1,0,0,0,0,0,1
237,1.8083152898512047,-0.10141142964274251,0.31174156900292427,0.6255285979466852,1.8028125307507687,1.0,1.0,0.0,0.0,3,1,2,3,3,0,0
238,-0.18886308554056658,0.14750222328972912,-0.20834460824952605,-0.5577593085685513,0.6527870942054992,0.0,1.0,0.0,0.0,1,2,1,0,0,0,1
239,-1.8191654501807466,-0.47247405908251416,0.3326033249635106,0.8753606957912999,-0.4972383423397705,1.0,0.0,0.0,1.0,0,1,2,3,3,1,1
240,-0.7952872380435015,-1.3651974023400368,-0.8924536040354155,-1.5008395514382238,-0.4972383423397705,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0
241,0.6781881179523929,-0.043001631260820176,-0.2523836965423311,-0.16622606561389203,0.15991904997181214,1.0,0.0,0.0,1.0,2,1,1,1,1,0,1
242,0.6087411054977534,0.8297752798046556,0.4270059869413618,-0.4872779009734582,0.04395009838741519,1.0,1.0,0.0,0.0,2,3,2,1,1,0,1
243,1.1408144792017019,0.08137662755831315,-0.6179341437202948,0.4796276325661037,-0.4972383423397705,1.0,1.0,0.0,0.0,3,2,1,2,2,1,0
244,1.0203934003040964,-0.5477685018173267,-0.4774292458794755,-0.6520965461095174,1.0361289063872554,1.0,0.0,1.0,0.0,3,1,1,0,0,0,1
245,-0.9604637747951625,-1.1687021871263272,-0.6231906943068645,0.5096843422535688,-0.4972383423397705,1.0,0.0,0.0,1.0,0,0,1,2,2,1,0
246,0.9653650295131746,1.6653935061975842,-0.692381671601728,0.20766035957717918,-0.4972383423397705,1.0,1.0,0.0,0.0,3,3,0,2,2,1,1
247,0.923267801668154,-1.4938333052548771,-1.4830775134214134,-0.6651144435805207,-0.4972383423397705,1.0,0.0,0.0,1.0,3,0,0,0,0,1,0
248,0.3116804181804585,0.29666969656777886,0.5025939296429176,0.07517840267138341,-0.07904727450512693,1.0,0.0,0.0,1.0,2,2,2,2,2,0,1
249,0.4759654723985367,-0.6851893287374672,1.0039533781883472,-0.1406540549742562,-0.4972383423397705,1.0,0.0,1.0,0.0,2,0,3,1,1,1,1
250,-0.24977452195133562,1.042598015335642,0.45761607184400643,2.091906155688712,-0.4972383423397705,1.0,1.0,0.0,0.0,1,3,2,3,3,1,1
251,-1.326096734439483,1.4109642605036814,0.04731120400263258,1.371256577699845,-0.4972383423397705,1.0,1.0,0.0,0.0,0,3,2,3,3,1,0
252,-0.4741055949934456,0.05169661532638859,0.28077076230831666,-0.9335501003240843,0.11610855715104003,1.0,0.0,1.0,0.0,1,2,2,0,0,0,1
253,-0.09271191724387443,1.3321136298246588,-0.5593032469110117,-0.7604750282211848,-0.4972383423397705,0.0,1.0,0.0,0.0,1,3,1,0,0,1,0
254,1.2908401013284616,0.4482071221058282,0.9536676423168212,0.27038829283606775,-0.4972383423397705,1.0,0.0,0.0,1.0,3,2,3,2,2,1,0
255,-1.8443287928194494,1.0760312081513321,-0.5521086138411795,-0.13710738540727607,-0.4972383423397705,1.0,1.0,0.0,0.0,0,3,1,1,1,1,0
256,-1.336776343358559,0.4554405376451082,-0.7052861127322315,-0.7372826427921578,-0.4972383423397705,1.0,0.0,1.0,0.0,0,2,0,0,0,1,0
257,-1.0131734081047996,-0.9092831543907876,0.32139183111881053,2.5710515350738645,-0.4972383423397705,1.0,0.0,0.0,1.0,0,0,2,3,3,1,0
258,0.04747190413126074,-0.5101436376052918,-0.246069847260612,3.0022753131825994,1.1263269798417868,1.0,0.0,0.0,1.0,1,1,1,3,3,0,1
259,-0.4095363409522436,1.203159072834447,-0.697998226373994,1.8065114024988889,-0.4972383423397705,1.0,0.0,0.0,1.0,1,3,0,3,3,0,0
260,1.3444106406988312,0.6819421687944767,0.3034764149077753,-0.7115938669488292,-0.4972383423397705,0.0,1.0,0.0,0.0,3,3,2,0,0,1,1
261,1.4932154526620702,-0.7813248578400351,-0.6650482619691722,-1.273186144781827,-0.4972383423397705,0.0,0.0,0.0,1.0,3,0,1,0,0,1,1
262,0.1762168958055727,0.6785565190844244,2.2279230223352027,0.3099206155843215,-0.4972383423397705,0.0,1.0,0.0,0.0,2,3,3,2,2,1,1
263,-0.9227395615102291,0.6728164251328673,3.0022753131826025,0.3828164373958572,-0.16865964618397916,1.0,1.0,0.0,0.0,0,3,3,2,2,0,0
264,-0.641163504309298,1.6836967443984598,-0.832364485972029,0.3203374319571575,-0.4972383423397705,1.0,0.0,0.0,1.0,0,3,0,2,2,1,1
265,1.2579630159912134,-0.38686811908583835,-0.1044437015462889,0.21253260667291082,-0.4972383423397705,1.0,0.0,0.0,1.0,3,1,1,2,2,1,1
266,-0.15843265829357467,0.8819923331101596,0.19447103821701128,-0.35963525021719417,0.7294554566418505,1.0,0.0,0.0,1.0,1,3,2,1,1,0,1
267,-1.0374075325304644,3.0022753131825985,0.07043908935377118,0.1674456816249956,-0.01301710589965699,1.0,0.0,0.0,1.0,0,3,2,2,2,0,1
268,-1.2012622787156757,0.0026465565929255407,-0.7884438250050443,0.7396616354033979,-0.4972383423397705,1.0,0.0,0.0,1.0,0,2,0,3,3,0,1
269,-0.33475308567388756,0.9537563054112056,-0.8560785484558444,-0.23336724940046363,0.6527870942054992,1.0,0.0,0.0,1.0,1,3,0,1,1,0,1
270,-0.47724323488896203,-0.1320989080466942,-0.17883533368208474,-0.6294345691139855,-0.4972383423397705,1.0,1.0,0.0,0.0,1,1,1,0,0,1,1
271,-0.0027289441736576534,-0.14036233310866159,-0.15471560269179235,-0.2592178004771763,-0.01301710589965699,1.0,1.0,0.0,0.0,1,1,1,1,1,0,0
272,0.887547936313413,-0.2965369378701202,-1.0054511659898744,-0.17028790066903995,-0.4972383423397705,1.0,0.0,1.0,0.0,3,1,0,1,1,1,1
273,-1.7164520617826449,-0.5193991055538046,-0.39942350359916634,-0.7478302982360401,-0.4972383423397705,1.0,0.0,0.0,1.0,0,1,1,0,0,1,0
274,1.5670832795418368,-0.46976614354011087,0.3079107413894014,0.9892542591536273,0.7294554566418505,1.0,1.0,0.0,0.0,3,1,2,3,3,0,1
275,-0.5999746782028343,-0.28018689174039235,0.09417685610936068,0.2265528162972457,1.6675154205689722,1.0,1.0,0.0,0.0,1,1,2,2,2,0,1
276,0.5887759267414465,1.5124665917653608,1.057382982364064,-0.2584014861675111,-0.4972383423397705,1.0,1.0,0.0,0.0,2,3,3,1,1,0,1
277,-2.056977612752655,0.030015220494892816,-1.2781652460208424,-0.7620038714829401,-0.4972383423397705,1.0,0.0,0.0,1.0,0,2,0,0,0,1,0
278,-1.4188356330121945,-0.7331751243263274,0.6181291842897133,-0.3317466348927768,-0.4972383423397705,0.0,1.0,0.0,0.0,0,0,3,1,1,1,1
279,-0.5457142977142388,0.36654656827658116,-2.998545642634956,0.4867294576296871,1.342802356132661,1.0,0.0,1.0,0.0,1,2,0,2,2,0,1
280,-0.8971413411794916,-0.852093194158225,-2.076297632687659,-0.7721441957769664,-0.4972383423397705,1.0,0.0,0.0,1.0,0,0,0,0,0,1,1
281,-0.6664472903404984,0.6427183622715825,-0.8861319875732567,-0.40849226962995855,0.8557327594781939,1.0,0.0,1.0,0.0,0,3,0,1,1,0,1
282,0.5887759267414465,0.3658086614753747,0.10620165212986413,-0.06189352979089315,-0.4972383423397705,1.0,0.0,0.0,1.0,2,2,2,1,1,1,1
283,0.05533966167797454,2.073827056144093,-0.2774076519235608,-0.04748227867806787,-0.07904727450512693,1.0,1.0,0.0,0.0,1,3,1,1,1,0,1
284,0.5214395286243758,-1.7610615945479113,-1.3603373601027726,-0.277318698888183,-0.4972383423397705,1.0,0.0,0.0,1.0,2,0,0,1,1,0,1
285,0.8886320470218363,-0.13029366220583388,0.8553891394581545,-0.767123921458415,-0.4972383423397705,1.0,0.0,1.0,0.0,3,1,3,0,0,1,1
286,1.3400345907713336,-0.8508806485573702,1.5139438924437236,-0.5948483495310444,-0.4972383423397705,1.0,0.0,0.0,1.0,3,0,3,0,0,1,1
287,-1.4173024190842365,-0.3253018550368473,1.2548943153700474,-0.3452889262621731,0.15991904997181214,1.0,1.0,0.0,0.0,0,1,3,1,1,0,1
288,-0.8194549675305121,0.8017572914000851,0.1170265143032683,1.1414818377919504,-0.4972383423397705,1.0,1.0,0.0,0.0,0,3,2,3,3,1,0
289,0.3541933410456084,-0.5389276812853201,0.2515417288678469,-0.7166027797190291,-0.4972383423397705,0.0,0.0,1.0,0.0,2,1,2,0,0,0,0
290,-0.9053180855372503,2.5736331003024038,2.0537065002625314,-0.016680721369845886,0.3391437933295166,1.0,1.0,0.0,0.0,0,3,3,1,1,0,1
291,1.2905593717494883,0.01490916737988923,-0.6901484236715865,0.350657112329123,-0.4972383423397705,1.0,0.0,0.0,1.0,3,2,0,2,2,1,0
292,0.9653650295131746,0.07682910216559417,0.20001627813433476,0.042728993036938445,0.2694452820237425,1.0,1.0,0.0,0.0,3,2,2,2,2,0,1
293,-1.7498545564439243,-0.07632636450798895,0.5016679618172628,-4.235074788987074,-0.4972383423397705,1.0,1.0,0.0,0.0,0,1,2,0,0,1,0
294,0.44485171302622073,-0.6108580016778682,-0.2316545129554426,-0.05005139587082433,-0.4972383423397705,1.0,1.0,0.0,0.0,2,1,1,1,1,1,1
295,0.9541601761642194,-0.8524107732394942,-0.3992937992044238,-1.11880054967522,-0.4972383423397705,0.0,0.0,0.0,1.0,3,0,1,0,0,1,0
296,-2.2401026296950555,-0.20583509948833753,0.6372361875641709,1.2184854584723153,-0.4972383423397705,1.0,0.0,0.0,1.0,0,1,3,3,3,1,0
297,0.3454508828750418,0.1398429318707442,1.1387345190284939,-0.13621421611297505,-0.4972383423397705,1.0,1.0,0.0,0.0,2,2,3,1,1,1,1
298,1.8908848263055134,-0.5366386505423906,-1.1416763854022656,0.2690569928667437,1.227799812478134,1.0,0.0,0.0,1.0,3,1,0,2,2,0,1
299,0.2453647791840029,-1.0319661370647373,-0.600364455223802,1.4756377164727317,-0.4972383423397705,1.0,1.0,0.0,0.0,2,0,1,3,3,1,1
300,0.37379976687242333,-2.6442823009483223,-1.0299436967553335,0.2027140784020948,0.04395009838741519,1.0,1.0,0.0,0.0,2,0,0,2,2,0,1
301,-0.34661194128642847,-0.2859949391724519,1.5938323801627075,-0.2047332668522854,-0.4972383423397705,1.0,1.0,0.0,0.0,1,1,3,1,1,1,0
302,0.5746381537033481,-0.31546464605309693,-1.799212989808657,1.5854618234099822,3.002275313182599,1.0,0.0,0.0,1.0,2,1,0,3,3,0,1
303,-3.008541028065506,0.935762491013065,-0.6981059203432141,-0.541420770364558,-0.4972383423397705,1.0,0.0,0.0,1.0,0,3,0,0,0,0,1
304,-0.2701012118886199,-1.0232837326665034,-0.47624483452838856,-1.9305660566094212,-0.4972383423397705,0.0,0.0,0.0,1.0,1,0,1,0,0,1,0
305,-0.641163504309298,0.23021450420398412,-0.33095332014130674,0.4717062591190153,0.7717552428136304,1.0,1.0,0.0,0.0,0,2,1,2,2,0,1
306,1.2908401013284616,0.9579018384050735,1.1463728704975484,-0.1152347475970171,0.3391437933295166,1.0,1.0,0.0,0.0,3,3,3,1,1,0,1
307,-0.4095363409522436,1.5561234833508562,-0.29565600633762995,-0.9361469572640025,-0.4972383423397705,1.0,0.0,1.0,0.0,1,3,1,0,0,1,1
308,0.2981779525381188,0.8277454483227757,0.11321156544176636,-0.8025094814541627,0.8170764422833947,1.0,1.0,0.0,0.0,2,3,2,0,0,0,1
309,1.7936299390839252,0.12023148193202012,-1.2627805291573557,-0.48033634884502685,0.11610855715104003,1.0,0.0,0.0,1.0,3,2,0,1,1,0,1
310,-1.5145345795842529,-0.6064000001670387,2.2747864924287153,0.8229807211215819,-0.4972383423397705,1.0,1.0,0.0,0.0,0,1,3,3,3,1,1
311,-0.4084358177303417,-1.3629110982088501,-0.6204574331519183,1.2970678307109011,0.70278820014225,1.0,1.0,0.0,0.0,1,0,1,3,3,0,1
312,1.0953862234342306,-0.8725748473947719,-0.985077557104378,-0.6781210080257666,0.8827921815145531,1.0,0.0,0.0,1.0,3,0,0,0,0,0,0
313,0.7944105688456763,-0.18667070409379757,0.5553153394665636,0.12366439465968576,-0.4972383423397705,1.0,1.0,0.0,0.0,3,1,2,2,2,1,1
314,2.5715664611000117,0.8239866039919441,-0.3761074021749156,0.3272650186886459,1.0361289063872554,0.0,0.0,0.0,1.0,3,3,1,2,2,0,1
315,1.2060516706912185,0.2742182342147358,0.25754159276692457,-1.6589751364152916,-0.4972383423397705,1.0,0.0,0.0,1.0,3,2,2,0,0,0,1
316,-0.8660830024812549,0.43075487833986015,-1.2264858744526157,-0.6059173880526677,-0.4972383423397705,1.0,0.0,1.0,0.0,0,2,0,0,0,1,0
317,0.18703112450684622,2.294484351783904,0.6877073970589991,0.6718609405161925,-0.4972383423397705,1.0,0.0,1.0,0.0,2,3,3,3,3,1,1
318,-2.7079539516084696,0.594072265431771,-0.08347952674639361,0.37051498158740753,-0.4972383423397705,1.0,0.0,0.0,1.0,0,2,1,2,2,1,1
319,-1.0253698571338712,0.5353322492897569,0.4299611772383429,-0.07982822444589051,0.15991904997181214,1.0,1.0,0.0,0.0,0,2,2,1,1,0,1
320,1.5381879640005407,-0.4656305615338517,0.5460820736379057,-0.7106126741052192,-0.4972383423397705,0.0,0.0,0.0,1.0,3,1,2,0,0,1,1
321,-0.7518561557849384,-0.6718305572801156,0.7035077454749613,0.0841129062109814,-0.4972383423397705,1.0,1.0,0.0,0.0,0,1,3,2,2,1,0
322,1.0013634713189234,1.2653259143605695,-0.08855204011962,1.3875011053207214,3.002275313182599,0.0,1.0,0.0,0.0,3,3,1,3,3,0,0
323,-0.6842608906963802,-0.8549136569051219,-1.461764748975453,0.024093253198743374,-0.4972383423397705,1.0,0.0,0.0,1.0,0,0,0,2,2,1,1
324,-0.25400143977983336,-0.85182157432988,1.2985111201822732,0.3859697642091003,-0.4972383423397705,0.0,0.0,0.0,1.0,1,0,3,2,2,1,1
325,-0.19117188708138894,-0.02864636041040996,0.24240258900211484,-0.2285221700984191,-0.4972383423397705,0.0,0.0,0.0,1.0,1,1,2,1,1,1,1
326,-0.734559468368311,-0.19528961705667305,0.7812274490081631,-1.1243881015692598,-0.059133414132048714,0.0,0.0,1.0,0.0,0,1,3,0,0,0,1
327,0.8297354322361716,-0.8606194246107605,-1.5227661566320474,0.14794292185093805,0.5250064901449136,1.0,1.0,0.0,0.0,3,0,0,2,2,0,1
328,0.2807791688724917,1.246339821556489,0.5224905938019552,-0.5155912999202329,-0.4972383423397705,1.0,1.0,0.0,0.0,2,3,2,1,1,1,1
329,0.9869822571495107,-0.9975566386972198,1.0274960493746508,0.3892781634158069,0.2104696186111647,1.0,1.0,0.0,0.0,3,0,3,2,2,0,0
330,0.42442089870251454,-0.45526385055369867,1.2422039169963845,-0.1520755209426467,-0.4972383423397705,0.0,0.0,0.0,1.0,2,1,3,1,1,1,1
331,0.20376247139864143,-0.229683108763229,-0.5920554526779855,-0.16027141813019788,0.2104696186111647,0.0,0.0,0.0,1.0,2,1,1,1,1,0,1
332,0.692274631887606,-1.2958862880260718,1.0028770216523972,-0.5053081923059533,-0.059133414132048714,0.0,0.0,0.0,1.0,2,0,3,1,1,0,1
333,-0.10328054941311385,0.04943790754784208,0.7822092652400134,0.17246023962026452,-0.4972383423397705,0.0,0.0,0.0,1.0,1,2,3,2,2,1,1
334,-0.25639539303342807,-0.8705671791653593,-0.6164015824986242,0.98330338077368,-0.4972383423397705,1.0,0.0,0.0,1.0,1,0,1,3,3,0,1
335,-0.1572565400686461,0.49985756128655734,0.10000350881488411,0.552740111802983,0.9181775795620999,1.0,0.0,0.0,1.0,1,2,2,3,3,0,1
336,0.6453374877592122,1.3554021346052438,0.6401010192323173,-0.5916200248407337,-0.4972383423397705,1.0,1.0,0.0,0.0,2,3,3,0,0,1,0
337,-0.7376753796745039,-1.5168893460887158,-0.07857098388685198,2.2996705846305447,-0.17998994605142024,1.0,0.0,0.0,1.0,0,0,1,3,3,0,1
338,-0.18618391890076053,0.06893794391066685,-0.9188530723789345,0.7534926008870294,-0.4972383423397705,1.0,0.0,0.0,1.0,1,2,0,3,3,1,0
339,-0.43551654233646087,-1.2974114397317287,-0.9522247175374672,-0.30759944038690307,0.11610855715104003,1.0,0.0,0.0,1.0,1,0,0,1,1,0,1
340,0.8297354322361716,0.9653222686105989,1.1247671847403398,1.2691875884951713,-0.4972383423397705,1.0,1.0,0.0,0.0,3,3,3,3,3,1,1
341,-0.7925126966214587,1.0692102449862424,-0.08085270775108651,0.8136819590794886,-0.4972383423397705,1.0,1.0,0.0,0.0,0,3,1,3,3,1,0
342,-0.5624158080474801,-2.56342209931644,0.6558782286588546,-0.10494146206847695,-0.4972383423397705,1.0,0.0,0.0,1.0,1,0,3,1,1,0,1
343,-0.02916809070504784,-1.993492819507876,-1.3415583366008965,-0.21936766488985238,-0.24167713421859946,1.0,0.0,0.0,1.0,1,0,0,1,1,0,1
344,-1.4129146802267325,-0.4873799163189151,-1.4356206483142226,-0.021116117802056116,0.6527870942054992,1.0,0.0,1.0,0.0,0,1,0,1,1,0,0
345,-0.8934840770703417,-1.4688274795830576,-0.4639966386701498,-0.5884329638959174,-0.4972383423397705,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0
346,1.089783730999675,-0.3195135256392088,0.08127543329263591,2.6939216150689203,0.9747942164381747,1.0,0.0,0.0,1.0,3,1,2,3,3,0,1
347,-2.034614314574755,0.21838137599188967,-0.3159812434558755,-2.212337066928501,-0.4972383423397705,1.0,0.0,0.0,1.0,0,2,1,0,0,1,0
348,1.2086658503731715,-0.35451702404134794,1.6553549367247649,1.0716793044384432,-0.4972383423397705,1.0,1.0,0.0,0.0,3,1,3,3,3,1,0
349,-0.24295408929702178,0.16454575339641905,-0.6992413638881256,-0.0718593784587187,-0.4972383423397705,1.0,1.0,0.0,0.0,1,2,0,1,1,1,0
