,C2,C3',one_hot_Manufacturing,one_hot_Other,one_hot_Public Services,0,1,2,3,4,5,6,7,8,9,Y1,Y2
124,1.0,0,0,0,1,-0.5796255321561049,-1.5982773605429945,-0.05671805201029486,-0.8472775500210048,0.23809798525293283,-0.3430639121175328,0.6004939775505623,0.42622419836333203,0.774116513282883,1.182010423198603,0,0
125,1.0,0,0,0,1,-0.2277263806766432,1.1140266671932995,-0.8012979057977894,-0.7294750662187561,-0.007250362545137442,-0.5845092640486116,0.6554643119963943,-0.1626590448451139,0.5450366356849465,1.3328813315634087,0,1
126,1.0,1,1,0,0,-1.712000382710959,0.7966599688775302,0.7674273141191905,-0.19767784516248443,-0.09868928169782616,0.6936627062834352,0.2333460915278091,1.2473092092822158,-1.1595644239857328,-0.7878971380115842,1,1
127,1.0,0,0,0,1,0.989494667733452,1.5670832795418368,0.44916485522837996,0.2768715360917509,-0.41145594542895597,-0.4975216530249511,1.2027269358906296,-1.2541762539822865,-1.344119774090474,-0.7878971380115842,1,1
128,0.0,0,0,0,1,-0.3200973569037169,0.2751514278156656,-0.2930441197888153,-0.4633376844679483,-0.3527010749842436,-0.15210323572093118,-0.1307047500712364,0.3717109117157661,-0.3025491889072258,-0.7878971380115842,1,1
129,1.0,0,1,0,0,-0.6179059506463789,0.17621689580557268,0.582963054683112,-0.562166008787089,1.972668335609889,1.3221939251010983,-0.4229422691983028,0.7237839379809053,0.3354087883819728,-0.7878971380115842,1,1
130,1.0,1,0,0,1,0.1980042927519916,0.021986047365023426,-0.6370400343950073,-0.15408755299378935,1.1192824628058813,-0.13270034845772694,0.1514773623110696,0.46213535969348873,0.28490363460980084,1.2513925326279096,0,1
131,1.0,0,1,0,0,-0.058543140369355415,-0.41263137332349753,-1.0499171770815665,-1.301417814277486,1.0535382339342731,1.7702027836270526,-0.012890327512897778,-0.7306477403657186,0.19187641150208543,1.223809417672385,0,1
132,1.0,0,1,0,0,0.7304680956161663,0.03553155613990453,-0.6108237190746901,0.34270093032038546,-0.4597570443053166,-1.706588215964972,0.15596081487161179,0.1094442229570899,-0.24848432785003768,1.279713687870552,0,1
133,0.0,1,0,1,0,-0.9174781057531558,-0.326616259444391,0.6225530657889138,0.12065526724592948,-0.4242815049763119,-0.6762436560557427,0.9871278769802698,0.6248057073932273,0.7184840190445242,1.236535854237223,0,0
134,1.0,0,1,0,0,-0.5058893340196717,0.9194924836590257,0.582963054683112,-0.29069832243659194,0.695241255822202,-0.22450793126077495,2.1596537253320025,2.2749545969979152,0.6745470563992618,1.2436543198995085,0,1
135,1.0,0,1,0,0,-0.8939680998429013,1.8681046813386641,0.582963054683112,1.1602181045700464,2.4103079797288998,-1.1623717488066307,1.065405261902027,1.8874026092516343,0.5791352432418013,-0.7878971380115842,1,1
136,1.0,1,1,0,0,0.11728979699875398,-0.42005838618216323,0.5378928832245611,0.18622299336444567,-0.5846458147863781,-1.0039157156482574,-0.398291416538917,-0.798568753821992,-0.9888870814964251,1.2126782408148418,0,0
137,1.0,1,1,0,0,2.9369213654405377,1.1110625765214208,-0.5930050291128838,-1.0607668636102843,0.18510363420264092,-0.8777690242854633,-1.2837744546914305,1.2282121623093967,0.44353507438165785,1.2854533143772922,0,0
138,1.0,1,1,0,0,0.8292680545639879,0.050205347415856104,0.977205793679724,-0.6465495728424431,-0.07740533079931054,-0.40021945576019563,0.04699106974176871,0.4089231213567471,-0.6381734328198825,1.185795392031025,0,1
139,0.0,0,1,0,0,-0.36851850497674105,-0.6664472903404984,-2.0425657402841346,-0.8128653333486613,-0.48441043165075554,-1.8708549187030006,-0.2223646351842778,0.03456607780323677,-0.646952880881152,-0.7878971380115842,1,1
140,1.0,0,0,0,1,-2.42173879809283,-0.5576074993183412,0.19528361722350004,-0.5917356211372321,0.2822189401681403,-1.2863571111443708,0.8097085393553638,0.040242554821942104,0.009623065476839448,-0.7878971380115842,1,0
141,1.0,1,1,0,0,1.9393218851984386,-0.12415376649990123,0.8475315951132153,-0.24560506394308207,-0.5546445000196665,1.290664640079742,0.6748560075232433,0.39175259018757425,0.29931455158414466,1.2075949519302436,0,0
142,1.0,1,0,1,0,-0.3360638676233174,-0.21689679886593927,-0.626961104903424,0.02175865466064414,-0.5310936299854621,-2.663001328483429,1.9870755198328258,0.5307649273606928,-1.4065380839809956,-0.7878971380115842,1,1
143,1.0,1,1,0,0,0.624663017286039,-0.6729337266503965,-0.015573593214656827,-1.0466685031475609,-0.19322115809473217,0.6694060559570816,0.49055999294583597,0.26712263686946824,0.06009707131164838,1.236535854237223,0,0
144,1.0,1,0,0,1,-3.52286671554111,1.2757454574776426,-0.9670307071149427,-0.6617121652736104,0.29095835493132494,-0.9731821981890617,0.41139210562923645,0.6127572941145377,-2.6029754567244376,-0.7878971380115842,1,0
145,0.0,0,1,0,0,-0.2277263806766432,0.5810700490474566,-2.772274828494429,-1.340241973097864,-0.211083950449682,-0.2787055779364184,0.10384975588632937,1.8245826374536178,-0.5352313810694627,-0.7878971380115842,1,0
146,1.0,0,1,0,0,1.3462081003339061,1.089783730999675,-0.4061878296389987,-0.05160410293775612,0.04294517888259289,0.9813509833619732,0.5565299503896551,-0.8131321513247328,-1.1949230985204817,1.3052982166057496,0,0
147,1.0,1,1,0,0,-2.8730001644955534,0.295302275745808,-0.924784081825504,-0.02269870331721474,-0.7456359053576903,0.5569502927944422,-0.46254351181816655,-0.7780199724514519,-0.112472900901217,1.2299451844509854,0,1
148,1.0,1,1,0,0,-1.7949580862802177,0.7164570460054727,0.4299750469677024,0.9238840345759749,0.17081311007936223,0.5119536686428173,-0.13590967719921349,0.4572820025880233,0.5706480523195033,-0.7878971380115842,1,1
149,1.0,0,0,0,1,-0.4016944152137478,1.302100032473297,-0.716366780363025,0.21732185065439139,-0.33715440699576343,-0.7269710830177408,-1.5138856637763922,-1.026035269430065,0.14812297238693742,1.3342391189156932,0,1
150,0.0,1,0,0,1,-0.2886676797840041,1.4143097971230931,-0.19394043583632317,-0.1606396231138258,-0.5918504004051738,-0.39763051464140375,-1.6633172541497079,-1.8641809365358586,-0.46574868497338834,-0.7878971380115842,0,0
151,1.0,1,0,1,0,-0.5796255321561049,1.0311755169027146,0.17350053622465483,-1.2751425438997483,-0.9930873491238308,-0.7741456787649239,-1.0242941465416624,0.5899910661471218,-0.3648582903698,1.236535854237223,0,1
152,1.0,1,1,0,0,-0.6374206667231321,-1.0539280196101088,0.4821387997985439,-0.875908103867182,-0.08748264666646298,1.3923416231099575,0.5107944009668449,0.7189824840146398,-1.4056912749875674,-0.7878971380115842,1,1
153,1.0,1,1,0,0,1.8116497218684249,-0.1888630855405666,1.6867211973001095,0.4964781169588964,-1.0393663856230773,0.8394753991824166,-0.41349377936221793,-1.4826265567167725,0.20311650617088586,-0.7878971380115842,0,1
154,1.0,1,1,0,0,-0.21287198426934995,-1.6143133940529688,0.2921667040207333,-0.0020414340365641354,-0.1589619072121783,-1.3320996630309088,0.12786589886627134,-0.6514294415659007,-0.15208567610571824,-0.7878971380115842,1,1
155,1.0,1,1,0,0,0.04445317980021418,0.1046259546176222,-0.5054177193677543,0.3919669888432885,-0.6070693090004445,-0.3032352763679178,-1.167376571548089,-0.820528825208373,-1.1905942171344273,1.2981797509430193,0,1
156,1.0,0,1,0,0,-0.3360638676233174,-1.1322003266222116,-1.2055925888534391,-0.7922958124600816,1.4692266240061784,1.6589837173379418,-0.36631663678782955,0.7835543378497468,0.07266353639896532,1.2436543198995085,0,1
157,1.0,0,0,0,1,-0.47034349945096343,1.2669996799085854,2.232266288918145,1.694710977731232,-0.8333901688148978,1.1344108614323705,2.4263894069327256,0.6211113000797267,5.7365975371783335,-0.7878971380115842,0,1
158,1.0,0,0,0,1,0.1290910799714024,-0.4084358177303417,-0.5168739613637661,0.3148676105385947,-0.0697158992073,-0.7934566185614897,-0.8097808617179874,-0.863157914438418,-0.6223845056690495,1.259868785642539,0,1
159,0.0,0,0,0,1,0.03196060044023368,-1.329113190609749,-2.1797245100212845,-1.2845837514472858,0.04151645474991825,0.12602020544377007,-2.030884358220186,0.6742534250212703,-0.9639227686956162,-0.7878971380115842,1,1
160,1.0,1,0,0,1,0.93569228558979,-0.38570916902874247,1.4525522147433083,0.26422132376002994,0.11423057363318745,0.003368719180479649,-1.4825273189152384,-0.379541755644476,-0.8543170808967141,-0.7878971380115842,1,0
161,0.0,0,0,0,1,0.6987040351324137,-1.7498545564439243,-0.031199168772259412,0.830378607038835,-0.40991174913041806,-0.47133133149810097,-0.9031757376415915,-3.007001616405882,1.4994251300128996,-0.7878971380115842,1,0
162,1.0,0,1,0,0,-0.4016944152137478,-0.4758992259936713,-0.4496480254005234,0.9314638932144941,-0.24670471760998636,-1.6308287477986385,-0.5465068153838779,0.06317968232842644,1.2310287505367625,1.3215126823496697,0,1
163,1.0,1,1,0,0,1.1520576997565868,0.7919754366115672,0.3970053231377138,0.28193860930153525,-1.2825508874309572,0.9826086665645499,-0.5944554552102388,-0.2099381120148364,-0.7791087452503863,-0.7878971380115842,0,1
164,1.0,0,1,0,0,-0.03212024666300712,-0.31608214067201285,0.5114516434296247,-0.19335645172068242,-0.03190740075588971,0.24573609498156557,0.4742339161334754,0.3830139977644879,-0.6895469058456224,-0.7878971380115842,0,0
165,1.0,0,1,0,0,-0.7816704753056702,-2.7079539516084696,0.4235869475043782,2.4557793775212566,0.3257689610282394,-2.316314087702829,-2.8219885319400015,-2.5208237794991772,-5.087478354292416,-0.7878971380115842,1,1
166,1.0,0,0,1,0,-0.47034349945096343,-0.33831347181663013,2.269122890529816,-0.17809762082639535,1.24417266325084,1.7820792630880449,0.7092788142589296,1.2880880544351008,1.9298008030829956,-0.7878971380115842,1,1
167,1.0,1,0,0,1,-0.15488976347822273,1.2371189427412654,-0.14882104592230155,-0.0022615827277439335,0.9617886743772064,-0.4340411571918967,0.860472286515854,0.36508630390371705,-0.020835449338766743,1.2436543198995085,0,1
168,1.0,0,0,0,1,0.2745777192153071,0.5437001436234395,-0.6234389482619755,-0.28598049742958986,1.4578578148197887,-0.7248520724314231,-0.20182277739699694,-0.09835264885723681,-0.0402830562217072,1.3342391189156932,0,1
169,1.0,1,0,1,0,-0.47034349945096343,-0.38570916902874247,1.4812485945505913,-0.773913298724321,-0.41513229561773607,-0.7867886131261531,-1.7752944561622421,-0.616319703888925,0.5425534463388028,1.223809417672385,0,1
170,1.0,1,0,1,0,-0.38501430289272287,0.3846959164518804,0.4847300394147653,1.2761139119548868,1.1072681904505701,-0.34419329083480416,-0.23712191374296254,-0.15355476415942584,-0.11309425346939456,1.2126782408148418,0,1
171,1.0,0,1,0,0,-0.257886083647665,-1.8191654501807466,-0.0013628267777297377,1.0109491228672982,-0.4222682203075372,-2.676887971480507,0.1693928872260324,-0.017410345353179188,-1.374351009295223,-0.7878971380115842,0,1
172,1.0,0,0,0,1,-0.6179059506463789,-1.345607668408004,-0.6313550292010927,-0.3938311101804658,-0.6062073258525876,-0.5799030814939259,-0.8000377313992826,2.4930312368800376,0.29913101998151453,-0.7878971380115842,0,0
173,1.0,0,0,0,1,0.590539142499741,0.20303846191972383,0.8306497025000324,0.8229439685418686,0.11781511160361488,-0.5734246824010988,-0.5309828872666466,0.5948890849884737,1.7696714260197137,1.2854533143772922,0,1
174,0.0,1,1,0,0,-0.718135162475903,0.4759654723985367,-3.5926251373938123,1.359655289795591,-0.5287208141549367,-0.6159586954091217,0.6020114365609173,-1.5644439398543557,0.5844321128466591,-0.7878971380115842,1,0
175,1.0,1,1,0,0,0.01936259722358302,1.5106264740860964,0.5964620154673671,-1.9392047497510054,-0.6284415146599822,-0.8273149523399229,-1.0556263556773424,-0.6697728453240583,-0.8437618461492886,1.2854533143772922,0,1
176,1.0,1,0,1,0,-0.4880106230619955,-0.22505508962942725,0.8380888901467073,1.9367271432323365,-0.5104988904900296,0.9981726853624431,2.2095113458295805,0.31184740952811885,0.7222611940763712,1.2743221375188596,0,1
177,1.0,1,0,1,0,-0.7601901835377868,1.5390577165387938,2.15669256431385,-0.07372217333735827,-0.8368963826384476,2.386366170580783,1.2361584991441594,0.5168962049539073,-0.839902162473168,-0.7878971380115842,1,0
178,1.0,0,0,1,0,-0.36851850497674105,-0.809018944332663,1.2659741968053206,-0.314208671049005,-1.1031840057764541,-0.9818689551305064,-1.5358094257101376,-0.2576223977575941,-0.5511706812857903,-0.7878971380115842,1,0
179,1.0,1,1,0,0,-0.542302225108617,0.24645000458443753,1.0738055573961365,-0.890879179192635,-1.111941385741833,0.5627809701478023,-0.19350474223804115,-1.2542964177348463,-0.33409948721962524,1.1982248889398552,0,1
180,1.0,0,1,0,0,0.03196060044023368,0.4869068822966146,0.582963054683112,1.7059573796188459,1.2744435305884279,-0.2924961523127242,-0.14532973139411726,0.9962685759557607,-0.9637022778135381,-0.7878971380115842,1,1
181,0.0,0,1,0,0,-0.6179059506463789,-0.3641083718463275,0.674443979265906,-0.7440787855675985,-0.8102288499453831,0.9643225574677543,1.6406636860502846,-0.7977306045554782,-0.8857693070095549,-0.7878971380115842,1,0
182,1.0,0,0,1,0,-0.1267218613653978,-0.013199134652883126,1.607201674821578,0.056892564453191616,-0.8778542204744747,-0.13959173698043692,-0.8296807631610837,-0.9535369264726382,-0.4544176657304473,1.3157730558427811,0,0
183,0.0,1,0,1,0,-0.6374206667231321,1.1032173189578574,-0.5125492720639553,-0.37062840331026925,-0.1854822651205149,0.4965333000597577,0.9259689017153694,-1.2037476429880467,-0.186587558719982,1.2854533143772922,0,1
184,1.0,0,1,0,0,0.01936259722358302,-0.2381654930223021,-2.5085562549972793,-0.00799483555401595,3.1354097989265686,2.50767006915636,0.17357952902783397,3.566894792039599,0.10030807953798161,-0.7878971380115842,1,1
185,1.0,1,0,0,1,-0.1267218613653978,1.1408144792017019,0.010651517723714277,0.9638745533585277,-0.21845118085732432,-0.24484240843921135,-1.002224536100406,-0.31265623543004484,-2.602964322792601,-0.7878971380115842,1,0
186,1.0,1,1,0,0,0.7844790595343604,-0.7398566347804633,0.35514685717139266,-0.561750993410475,-0.17401179836762168,1.179910699853348,0.2710677005521699,-1.5792511432458247,0.01269380279227472,-0.7878971380115842,1,0
187,1.0,0,0,0,1,-0.24273007000088404,0.1111636569652974,0.5054229978107738,1.2329540504474499,0.05486762946009386,-0.30095646361495565,-1.6945100107316013,-0.8263119289079012,-0.06638528483469652,1.3052982166057496,0,1
188,1.0,0,0,0,1,1.1038969257175182,0.7106243134568901,-0.3489609282859623,-0.13013818626154464,0.3512161599770381,-0.06895418037698965,-1.0279393016125933,0.2362127562903821,0.6020775169449268,1.3146682795973827,0,1
189,1.0,1,0,1,0,-0.257886083647665,-0.029168090705047865,-0.16445024425419685,-0.3309360016924194,-1.2171104824257735,-0.7346976641917228,-1.1987355460370162,-0.035991919022858435,-0.353964685152773,1.2513925326279096,0,1
190,1.0,0,1,0,0,-0.718135162475903,-0.3434453352119108,0.582963054683112,-1.6014703442791054,0.9872919635448241,-0.6885458768142029,0.02169150972129099,1.2657223329729868,0.7032523050264509,-0.7878971380115842,1,0
191,1.0,1,1,0,0,-1.0409248076649273,-1.0189842460814778,-0.113597608158417,0.3003744697372509,-0.9750698185537637,1.0029784915100075,0.6990932539156999,-0.8388569091051765,0.5107577074484744,-0.7878971380115842,1,0
192,1.0,1,1,0,0,-0.3360638676233174,0.7294471329861341,0.07912265003472517,-0.7627621821548481,0.961570055236204,1.086450939196536,-1.6748998526149796,-0.7605591423588302,0.7487338324065496,-0.7878971380115842,1,0
193,1.0,1,0,0,1,2.2334811034047792,-0.300200497497344,0.3036790298320662,-0.10680903546088667,0.04197913497031104,-1.2653522335958916,-2.5838448668297227,-0.09827070882293151,0.01106038982953881,-0.7878971380115842,0,1
194,1.0,1,1,0,0,0.5731801733993017,0.06506148604225254,-1.0720121132044893,-0.18572532145660853,0.41384389962410295,0.29643789745183985,0.02293461591150176,0.11234340809019054,-1.0356371616559794,-0.7878971380115842,1,1
195,1.0,0,0,1,0,0.04445317980021418,-0.5545907651352282,1.0716855033573822,1.9674564456456147,-0.5386362907652955,0.3516426516245245,0.07891958834931165,-0.05926685200923729,-0.5598211494079838,-0.7878971380115842,1,0
196,1.0,1,0,0,1,2.5688968973739805,-0.300200497497344,1.3853392638161273,0.17439537002977037,-0.20878634484140826,0.6660093250260204,0.7933376170592874,0.1927441145748772,1.2261650608817707,-0.7878971380115842,1,1
197,1.0,1,0,0,1,0.1867374126924296,0.37707656262827477,0.3946511063321367,-0.4174629151315265,0.3562990712951071,0.7249511840737594,-0.5277637370567237,-0.6341096052006404,-0.5484349146296691,-0.7878971380115842,1,1
198,1.0,1,1,0,0,-0.5796255321561049,-0.5302000703852529,-0.28988678705842136,0.12556683776017352,-0.6010342809497172,0.5975422695202065,-0.9061235654888546,-0.5898575748806348,-0.32726859295600697,1.1621655209741477,0,0
199,1.0,0,0,0,1,1.6166527919108227,0.3023676904824185,-0.23015540446033442,1.7651339766584302,-0.15863589680500906,-0.0556597462206001,-1.183470533719303,-0.4796348469831234,4.664399548265353,1.255529713184849,0,1
200,1.0,1,0,0,1,1.572612591670581,0.5789026224945654,1.0380859035998955,1.8197018268028247,0.07230553639083073,0.2577778622761257,-0.8825618043110538,0.24240887363618072,-0.008441568350859038,1.2268243960321923,0,1
201,1.0,0,0,0,1,-0.5239847619003909,-0.02693092180408969,-0.45665083611781804,-0.38258342392378963,-0.08882344116498891,-0.6668529811804336,-0.28245733816081975,0.18311299772649314,0.09078751761514019,-0.7878971380115842,1,1
202,1.0,0,1,0,0,1.3565751872871983,0.923267801668154,0.14792206916504258,0.7922139646052939,0.7527537969244009,-0.6156950796372958,-0.20595177095548722,1.3248686388502433,0.30618003060777327,-0.7878971380115842,1,1
203,0.0,1,0,0,1,0.6414368400696207,-0.5906733188706811,0.594884037273761,0.21737988208663261,-1.043205874745362,-0.48064061366082356,-0.1348315664773076,0.4998511806093425,0.6102065705026641,-0.7878971380115842,1,0
204,1.0,1,1,0,0,0.2202861171684217,0.6965336016525366,-0.5045225119760421,1.3151749643333948,-0.7430694784153,1.991756764652655,-1.5737759076665825,-0.05194981681660232,0.22763464062454275,-0.7878971380115842,1,1
205,1.0,0,1,0,0,0.1980042927519916,0.9855862188885782,-0.5074099637459147,-0.1160666263270277,0.3554214617719258,-1.323337864665084,0.33592886258264837,0.3444903059425324,1.600591305587702,-0.7878971380115842,1,1
206,1.0,0,0,0,1,0.1053944789076984,1.0158961903513164,-0.18510345240333992,0.25727965550696713,0.2778190104160775,-0.31268370873579476,-0.02901237604649554,-0.10077388704009672,0.31465991427979706,-0.7878971380115842,1,1
207,1.0,1,0,0,1,1.0977660977095265,1.2669996799085854,0.559413399475301,1.3008690114270114,0.35839236839297633,1.0969225736843182,-0.32435492468916416,-0.3929832263587597,1.1879826650780154,-0.7878971380115842,1,1
208,1.0,1,0,0,1,0.8144871959769727,0.21950005107566276,-0.037659390862705665,-0.8137392880081323,-0.18768669526564702,-0.38527873831509346,-0.3366188776419777,-0.2283889228619548,0.20316229171791078,1.2915890811563373,0,1
209,1.0,1,1,0,0,-0.3522029926139954,-1.4030046586259357,-0.5880899482149977,-0.17219287716110424,0.0018956527344353106,-1.2372551641287217,-1.2167524193288435,0.11303553576868235,-0.17971775521884092,1.2180697911660894,0,1
210,1.0,0,1,0,0,0.5991435151483447,-1.4254021356938555,0.582963054683112,-0.7492350841939782,0.046597072135719064,-1.8908062248570199,0.602270586927123,0.8265954753562444,-0.27452080927941064,-0.7878971380115842,1,1
211,1.0,0,1,0,0,-0.718135162475903,0.15612014013572342,-0.13273154857135636,-0.30728623272865263,0.9268708281324864,0.3558416155220638,1.1917274516237117,-0.2722663529716618,0.20318852802740828,-0.7878971380115842,1,1
212,0.0,1,0,0,1,1.554626175036728,0.7298669031106476,-0.5533275031272875,0.9886485612058078,0.12247344646225838,1.0981854712433075,-0.06567067995336652,-0.5149420393617936,-1.1315648437781167,-0.7878971380115842,1,0
213,1.0,0,0,0,1,-0.6374206667231321,1.3162374330481124,-0.4155930240643996,0.43267338346843476,1.0429052812641535,-0.22356755279334775,0.641059260790528,0.5609541572606231,-0.4688869520143363,-0.7878971380115842,1,1
214,1.0,1,0,0,1,2.6405318460920606,0.8592113129278895,-0.2118238891883453,-0.5982539515869219,0.16184981955166902,0.01811279799550546,-0.1362570247025158,0.9141845146902161,0.7428550113734499,1.3328813315634087,0,1
215,1.0,0,0,1,0,-0.45288301360367217,-1.3357981017935414,1.4011288428385138,1.2256578382166248,-0.6838587293891752,0.3920139382191767,0.3345085704422197,-0.8307857232386707,0.7708434188763332,-0.7878971380115842,1,0
216,1.0,0,1,0,0,0.2745777192153071,-0.6562424956258334,-0.5080510998505803,-1.2517246089216627,1.451941638351111,1.8996341919017454,-0.707554021495802,1.3788239777923574,0.9021873178298911,1.2644304698412114,0,1
217,1.0,1,1,0,0,-0.6374206667231321,0.295302275745808,-0.18000093626543184,0.09440591453503965,-0.07373646973769755,0.10595455238378236,-0.3361312686444958,0.17672462669138184,-1.415478978290511,1.2180697911660894,0,1
218,1.0,0,1,0,0,1.0854283868097991,-1.4631718842567087,-0.42559435696838777,0.37937147707117247,-1.4551524119630947,-2.0487496538487378,0.2153632274964546,-0.8453038601117031,-0.5689244758431977,-0.7878971380115842,1,0
219,1.0,1,0,0,1,-0.1267218613653978,-2.6894456477679105,1.7890456920316773,0.49368357422904247,-0.44327548518785687,0.8070095764798199,-1.0475516416697763,0.41985978798197443,0.5963550106359699,1.2075949519302436,0,1
220,1.0,1,1,0,0,-0.0719320599074258,0.3998975466326893,1.1160526320925725,-0.7033272686641312,0.5744428602716111,0.9657653791123806,1.3444203837866313,0.035886918638728484,-1.3594666668259308,1.330882745341392,0,0
221,0.0,0,0,0,1,3.00008326859866,1.2661068732739313,0.5766388886624002,0.8178606800682672,0.38950930778617293,0.4690051907542275,0.7679915988982842,-1.0905242510973334,0.6981130454497773,-0.7878971380115842,1,0
222,1.0,0,1,0,0,-0.3522029926139954,-1.7998213714493654,-0.5766467732292251,2.1072371087317228,-1.1380141343247878,-0.5853937827181437,-0.4233385142257781,-0.03734611901463801,1.0299900106746616,1.2743221375188596,0,1
223,1.0,0,0,0,1,0.2202861171684217,-1.5512499155150423,-0.46651874743975147,0.32263041882286503,-0.031217391857239894,-0.24680731656328309,0.596681774397321,0.33808211484723555,0.13015337316300854,1.2981797509430193,0,1
224,1.0,1,0,1,0,-0.3522029926139954,0.4869068822966146,0.28932149624502523,-0.1406607236679617,-1.5295242392974482,0.18678915336587193,-1.1132316669055848,0.26699444981716547,0.7942693399463808,1.2180697911660894,0,1
225,1.0,1,0,0,1,1.1038969257175182,1.440466742228587,0.5884291405243779,-0.21101148522848553,0.32530881923970956,-0.6994879422277913,-0.12604631694744314,-0.5382558807531787,0.9937440989088964,-0.7878971380115842,1,1
226,1.0,1,0,0,1,-1.3869708953615258,-0.5520962464887454,-0.09849224143616352,2.1329192097758747,0.2907652652708675,0.6562730508434282,0.19100496935230418,0.27766907600483026,0.31748384885489234,1.2180697911660894,0,1
227,1.0,1,1,0,0,0.9288285745481365,-0.2611663041682406,0.7007291887097494,0.5091285711525557,-0.7293044821160303,-0.2566231499889755,0.22534548388820913,-0.9524859342916668,0.11236153923798947,-0.7878971380115842,1,1
228,0.0,1,1,0,0,0.24224025579705266,-0.33475308567388756,-1.037911372943486,0.5839994687774135,-0.7449605879135903,0.6561778953862927,0.20464441920490234,-1.235035844272819,0.30898526211408894,-0.7878971380115842,1,1
229,1.0,0,1,0,0,-0.9413642876819653,-0.042693288873178414,0.582963054683112,-0.9190081670052422,0.432263704809329,0.5030857698666507,0.2785284941640331,1.918157386534824,0.33584708490765625,-0.7878971380115842,0,0
230,1.0,0,1,0,0,-0.6374206667231321,0.1111636569652974,-1.9255660833164217,-1.2351234478249067,0.7165895092386306,0.3374060425190029,-0.13058843584270033,0.1670803751804695,0.5303652647440767,1.236535854237223,0,1
231,1.0,1,0,1,0,-0.3200973569037169,0.37507604021892177,-0.17572732251071202,1.6036334453640106,-1.1475238446951206,-0.3511594403184419,-0.5594401386328922,-0.45179801982373513,0.2936325635812224,1.2854533143772922,0,1
232,1.0,1,0,0,1,1.4899102733572362,-0.4115019165269743,0.43617930077353445,-1.933994293885142,0.6251362136450935,-0.2786649329421713,0.6011012543100661,-1.002068569918442,-1.9445102743114928,-0.7878971380115842,1,0
233,1.0,0,1,0,0,-0.16917556169857864,-0.7925126966214587,1.882762090996152,1.3127402345220114,1.058949382997446,0.802581371903262,1.5473272145879884,-0.14463048242341967,0.7594459138505689,-0.7878971380115842,1,1
234,1.0,0,1,0,0,0.2745777192153071,1.0609342342122536,-0.43202846528129624,1.5886442972079216,-0.8151226877935785,0.4102923938223641,0.8187860795257176,0.25860517552122403,-0.15303499366216333,1.2692388486338169,0,1
235,1.0,1,0,0,1,-0.2277263806766432,-0.9417720151379164,-0.3358643388229206,-0.680934893962348,0.42867059805299396,-0.281751487838566,-0.43675142076543083,0.7756670707922166,-0.45117681459609565,-0.7878971380115842,1,0
236,1.0,0,0,0,1,-0.5986430443908767,-0.02693092180408969,0.6469814566881363,1.2785450382104226,-1.582780592926736,-1.6618508655365343,-2.0799758042621033,-2.0957240215140613,-1.3563112836060347,-0.7878971380115842,0,1
237,1.0,1,1,0,0,-0.2277263806766432,1.8083152898512047,0.32582578455899674,0.37919084335471204,-0.40357615700258614,0.3902753532803159,-0.10028380927534038,0.3097685344599714,0.6255285979466854,1.341357584578572,0,0
238,0.0,1,1,0,0,-0.04527323502369924,-0.1888630855405666,-0.09798325195145009,0.4812105522331716,-1.5186085264414413,0.6676894947357488,0.14883072858902383,-0.2105266804726598,-0.5577593085685512,1.279713687870552,0,1
239,1.0,1,0,0,1,-0.5058893340196717,-1.8191654501807466,0.8730283768252955,-0.8869741028757896,-0.6530185181449475,0.5562431476715222,-0.47164590357035285,0.33063867536378677,0.8753606957913,-0.7878971380115842,1,1
240,0.0,0,0,0,1,-1.672188569467247,-0.7952872380435015,0.8306497025000324,-0.3462394052945938,-2.4975739943514785,-0.1941854114699646,-1.365089716219154,-0.8949106394545053,-1.5008395514382236,-0.7878971380115842,1,0
241,1.0,0,0,0,1,0.6580242831879549,0.6781881179523929,-0.9815938840373691,1.0281276380355604,0.24524885531107,0.20665413299986682,-0.041826871460801246,-0.25458346934905396,-0.1662260656138919,1.2299451844509854,0,1
242,1.0,1,1,0,0,-1.015405305527522,0.6087411054977534,1.347974843305471,-1.3458318774326945,1.2148810370833165,0.38183966525082996,0.8316544112945004,0.4250792805024561,-0.487277900973458,1.2126782408148418,0,1
243,1.0,1,1,0,0,0.7146705458520992,1.1408144792017019,0.5250900073198705,-6.303465371863345,0.35814455713602433,0.8387836112830963,0.08265176641652129,-0.6202808418267264,0.47962763256610386,-0.7878971380115842,1,0
244,1.0,1,0,1,0,-0.6975437391604462,1.0203934003040964,-0.0595363199464971,-0.22944863738151006,-1.5745696995335414,2.2070546629264136,-0.5470011124335897,-0.4797194710028067,-0.6520965461095173,1.3052982166057496,0,1
245,1.0,0,0,0,1,-0.6374206667231321,-0.9604637747951625,-2.982064439887661,-0.6409544911897276,-0.9658197231816946,0.7177482132780614,-1.1684359201985648,-0.6255395051730432,0.509684342253569,-0.7878971380115842,1,0
246,1.0,1,1,0,0,0.1290910799714024,0.9653650295131746,1.5357878052931269,-0.598773191608962,-0.3332846267944744,1.5460952534498966,1.66794702058495,-0.6947582923233033,0.20766035957717932,-0.7878971380115842,1,1
247,1.0,1,0,0,1,-0.6975437391604462,0.923267801668154,-0.2663358585392101,1.0707478281912162,0.11696379950095617,-0.9988671473292932,-1.4938294343096246,-1.4857719376758105,-0.6651144435805206,-0.7878971380115842,1,0
